"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"1144","2026-06-06 19:36:28","18.87","56","949.36","3700","","-22.823909759521484","-47.06315231323242","615.2","-107","-4.5","5","13163","1780785388791"
"1145","2026-06-06 19:36:38","18.85","56","949.34","3700","","-22.823949813842773","-47.06327819824219","615.2","-104","1.5","5","13164","1780785398817"
"1146","2026-06-06 19:36:58","18.83","57.5","949.2","3700","","-22.82400131225586","-47.06345748901367","615.2","-97","8","5","13166","1780785418820"
"1147","2026-06-06 19:37:08","18.81","56.5","948.96","3720","","-22.82402229309082","-47.063602447509766","612","-103","2.5","5","13167","1780785428824"
"1148","2026-06-06 19:37:18","18.8","57","949.02","3700","","-22.824073791503906","-47.06366729736328","612","-98","5.800000190734863","5","13168","1780785438811"
"1149","2026-06-06 19:37:28","18.78","57.5","948.72","3740","","-22.824146270751953","-47.063785552978516","619.2","-95","9.800000190734863","5","13169","1780785448790"
"1150","2026-06-06 19:37:38","18.77","57.5","948.66","3700","","-22.824203491210938","-47.06386947631836","626.2","-92","11.800000190734863","5","13170","1780785458821"
"1151","2026-06-06 19:37:48","18.76","57","948.8000000000001","3700","","-22.824209213256836","-47.063987731933594","620.5","-93","13","5","13171","1780785468825"
"1152","2026-06-06 19:37:58","18.74","57","948.52","3700","","-22.824235916137695","-47.06407928466797","617.7","-91","10.800000190734863","5","13172","1780785478815"
"1153","2026-06-06 19:38:08","18.74","57.5","948.5","3700","","-22.824254989624023","-47.06416320800781","614.7","-93","10.300000190734863","5","13173","1780785488815"
"1154","2026-06-06 19:38:18","18.72","57.5","948.44","3720","","-22.82428550720215","-47.06424331665039","610.7","-94","8.800000190734863","5","13174","1780785498812"
"1155","2026-06-06 19:38:28","18.71","58","948.4","3720","","-22.82434844970703","-47.064361572265625","614","-97","7.5","5","13175","1780785508812"
"1156","2026-06-06 19:38:38","18.7","57","948.48","3700","","-22.824417114257812","-47.06446838378906","620.5","-100","9","5","13176","1780785518819"
"1157","2026-06-06 19:38:48","18.69","57.5","948.4","3700","","-22.82445526123047","-47.06456756591797","620","-103","3","5","13177","1780785528817"
"1158","2026-06-06 19:38:58","18.68","57.5","948.36","3700","","-22.82448387145996","-47.064640045166016","622.7","-94","8.800000190734863","5","13178","1780785538807"
"1159","2026-06-06 19:39:08","18.67","58","948.38","3740","","-22.82451057434082","-47.06474685668945","617.5","-88","11.5","5","13179","1780785548826"
"1160","2026-06-06 19:39:18","18.66","57.5","948.3000000000001","3700","","-22.824539184570312","-47.06486511230469","612.2","-98","10","5","13180","1780785558821"
"1161","2026-06-06 19:39:28","18.64","57.5","948.24","3700","","-22.824583053588867","-47.064971923828125","618","-90","11.300000190734863","5","13181","1780785568816"
"1162","2026-06-06 19:39:38","18.64","58.5","948.28","3720","","-22.824602127075195","-47.065067291259766","618.2","-93","10.300000190734863","5","13182","1780785578809"
"1163","2026-06-06 19:39:48","18.64","58","948.3000000000001","3700","","-22.82462501525879","-47.06516647338867","621.4000000000001","-91","11.5","5","13183","1780785588822"
"1164","2026-06-06 19:39:58","18.63","58","948.22","3700","","-22.824649810791016","-47.065216064453125","610.9","-91","11.800000190734863","5","13184","1780785598822"
"1165","2026-06-06 19:40:08","18.63","58","948.22","3720","","-22.824731826782227","-47.06529235839844","611.2","-91","11","5","13185","1780785608820"
"1166","2026-06-06 19:40:18","18.62","58","948.14","3700","","-22.824804306030273","-47.06536102294922","618","-91","4.300000190734863","5","13186","1780785618823"
"1167","2026-06-06 19:40:28","18.62","58","948.1","3700","","-22.82485008239746","-47.06545639038086","621.2","-95","8.300000190734863","5","13187","1780785628818"
"1168","2026-06-06 19:40:38","18.62","58","948.16","3700","","-22.824874877929688","-47.0655632019043","618.7","-99","8.300000190734863","5","13188","1780785638819"
"1169","2026-06-06 19:40:48","18.61","58","948.1800000000001","3720","","-22.824913024902344","-47.06562423706055","620.2","-92","10.800000190734863","5","13189","1780785648812"
"1170","2026-06-06 19:40:58","18.61","58.5","948.16","3720","","-22.824939727783203","-47.06570816040039","618.4000000000001","-94","10.800000190734863","5","13190","1780785658820"
"1171","2026-06-06 19:41:08","18.61","58","948.14","3700","","-22.82495880126953","-47.06576156616211","609.5","-88","10","5","13191","1780785668815"
"1172","2026-06-06 19:41:18","18.61","58","948.16","3700","","-22.824996948242188","-47.0658073425293","608.7","-87","12.800000190734863","5","13192","1780785678805"
"1173","2026-06-06 19:41:28","18.61","58","948.22","3720","","-22.825061798095703","-47.06590270996094","612.2","-86","13","5","13193","1780785688814"
"1174","2026-06-06 19:41:38","18.6","58","948.26","3740","","-22.825111389160156","-47.0660285949707","616.2","-91","11.300000190734863","5","13194","1780785698784"
"1175","2026-06-06 19:41:48","18.61","58","948.14","3700","","-22.825124740600586","-47.066123962402344","610.7","-94","10","5","13195","1780785708812"
"1176","2026-06-06 19:41:58","18.61","58","948.16","3740","","-22.825132369995117","-47.06621551513672","610.7","-90","12","5","13196","1780785718816"
"1177","2026-06-06 19:42:08","18.61","58.5","948.1800000000001","3700","","-22.82518196105957","-47.06632614135742","613.7","-89","11.800000190734863","5","13197","1780785728808"
"1178","2026-06-06 19:42:18","18.61","58","948.1800000000001","3700","","-22.82522201538086","-47.0664176940918","617.9000000000001","-92","3.799999952316284","5","13198","1780785738813"
"1179","2026-06-06 19:42:28","18.61","58","948.54","3700","","-22.825292587280273","-47.06654357910156","625.2","-95","9.300000190734863","5","13199","1780785748807"
"1180","2026-06-06 19:42:38","18.62","57.5","948.54","3700","","-22.825305938720703","-47.06666946411133","634.5","-106","-1.5","5","13200","1780785758810"
"1181","2026-06-06 19:42:48","18.62","58","948.3000000000001","3700","","-22.825275421142578","-47.0667724609375","630.9000000000001","-100","6.300000190734863","5","13201","1780785768811"
"1182","2026-06-06 19:43:08","18.63","57.5","948.3000000000001","3720","","-22.82515525817871","-47.06690979003906","639.2","-105","0.30000001192092896","5","13203","1780785788820"
"1183","2026-06-06 19:43:18","18.64","57.5","948.34","3700","","-22.825040817260742","-47.06694030761719","636.5","-100","7","5","13204","1780785798811"
"1184","2026-06-06 19:43:38","18.64","57.5","948.38","3700","","-22.82486915588379","-47.06709671020508","630.9000000000001","-95","9.5","5","13206","1780785818811"
"1185","2026-06-06 19:43:48","18.65","57.5","948.5600000000001","3700","","-22.824752807617188","-47.06718063354492","634.7","-97","8","5","13207","1780785828822"
"1186","2026-06-06 19:43:58","18.66","57.5","948.46","3700","","-22.824678421020508","-47.06723403930664","638","-107","-0.800000011920929","5","13208","1780785838810"
"1187","2026-06-06 19:44:08","18.67","57.5","948.48","3700","","-22.824644088745117","-47.06730270385742","635.7","-95","9.5","5","13209","1780785848822"
"1188","2026-06-06 19:44:18","18.67","57","948.76","3700","","-22.824604034423828","-47.06732940673828","643","-93","6.5","5","13210","1780785858817"
"1189","2026-06-06 19:44:28","18.69","57.5","948.62","3700","","-22.82451820373535","-47.067447662353516","641.7","-95","9","5","13211","1780785868835"
"1190","2026-06-06 19:44:38","18.69","57.5","948.54","3720","","-22.824434280395508","-47.067562103271484","628.7","-97","5.300000190734863","5","13212","1780785878817"
"1191","2026-06-06 19:44:48","18.7","57.5","948.5600000000001","3720","","-22.824321746826172","-47.067626953125","628.5","-102","5","5","13213","1780785888815"
"1192","2026-06-06 19:44:58","18.7","57","948.62","3740","","-22.824256896972656","-47.067684173583984","632.9000000000001","-102","5.5","5","13214","1780785898814"
"1193","2026-06-06 19:45:08","18.71","57","948.58","3700","","-22.82415771484375","-47.06777572631836","626.5","-99","6.800000190734863","5","13215","1780785908814"
"1194","2026-06-06 19:45:18","18.71","56.5","948.66","3740","","-22.824077606201172","-47.06785583496094","621.5","-98","6.300000190734863","5","13216","1780785918807"
"1195","2026-06-06 19:45:28","18.71","57","948.78","3720","","-22.82399559020996","-47.06793975830078","618","-102","4.300000190734863","5","13217","1780785928777"
"1196","2026-06-06 19:45:38","18.72","57","948.72","3740","","-22.823917388916016","-47.0679817199707","621.2","-89","11.300000190734863","5","13218","1780785938792"
"1197","2026-06-06 19:45:48","18.73","57","948.78","3700","","-22.823837280273438","-47.06806564331055","617","-99","9.300000190734863","5","13219","1780785948807"
"1198","2026-06-06 19:45:58","18.73","57","948.82","3700","","-22.823755264282227","-47.06809616088867","614.2","-98","7.5","5","13220","1780785958812"
"1199","2026-06-06 19:46:08","18.74","57","948.82","3700","","-22.823688507080078","-47.06814956665039","613.7","-94","8.800000190734863","5","13221","1780785968831"
"1200","2026-06-06 19:46:18","18.74","57.5","948.88","3740","","-22.823640823364258","-47.06821060180664","613.2","-102","3.299999952316284","5","13222","1780785978816"
"1201","2026-06-06 19:46:28","18.75","56.5","948.9","3700","","-22.823549270629883","-47.06827926635742","611.7","-90","11.800000190734863","5","13223","1780785988801"
"1202","2026-06-06 19:46:38","18.76","56.5","948.94","3700","","-22.823474884033203","-47.06832504272461","614","-94","10","5","13224","1780785998807"
"1203","2026-06-06 19:46:48","18.76","57","948.94","3700","","-22.823406219482422","-47.06836700439453","618","-86","13","5","13225","1780786008820"
"1204","2026-06-06 19:46:58","18.77","56.5","948.96","3700","","-22.823331832885742","-47.06840133666992","620.7","-101","8.5","5","13226","1780786018811"
"1205","2026-06-06 19:47:08","18.78","57","949","3700","","-22.823253631591797","-47.06846618652344","624","-103","1","5","13227","1780786028827"
"1206","2026-06-06 19:47:18","18.77","57","949.12","3720","","-22.823184967041016","-47.068546295166016","625","-94","11.800000190734863","5","13228","1780786038824"
"1207","2026-06-06 19:47:28","18.78","57","949.08","3720","","-22.823118209838867","-47.0686149597168","624","-88","12.800000190734863","5","13229","1780786048806"
"1208","2026-06-06 19:47:38","18.78","57","949.1","3720","","-22.82306671142578","-47.06867218017578","622.5","-100","6","5","13230","1780786058818"
"1209","2026-06-06 19:47:48","18.78","56","949.1","3720","","-22.823009490966797","-47.0687141418457","623.5","-98","7.5","5","13231","1780786068816"
"1210","2026-06-06 19:47:58","18.79","57","949.1800000000001","3720","","-22.82293701171875","-47.068790435791016","619","-93","11.5","5","13232","1780786078828"
"1211","2026-06-06 19:48:08","18.79","56.5","949.1800000000001","3720","","-22.82288932800293","-47.06884002685547","621","-91","11.300000190734863","5","13233","1780786088812"
"1212","2026-06-06 19:48:18","18.8","57","949.22","3720","","-22.82280158996582","-47.06890869140625","622","-90","11.5","5","13234","1780786098816"
"1213","2026-06-06 19:48:28","18.8","56.5","949.28","3720","","-22.82273292541504","-47.069007873535156","617.2","-87","13","5","13235","1780786108837"
"1214","2026-06-06 19:48:38","18.79","57","949.28","3700","","-22.822654724121094","-47.0690803527832","615.7","-86","12.5","5","13236","1780786118818"
"1215","2026-06-06 19:48:48","18.8","57","949.66","3720","","-22.82257843017578","-47.069122314453125","620.5","-91","10.800000190734863","5","13237","1780786128813"
"1216","2026-06-06 19:48:58","18.8","57","949.5600000000001","3740","","-22.8225040435791","-47.0692024230957","618.9000000000001","-101","4.5","5","13238","1780786138825"
"1217","2026-06-06 19:49:08","18.81","57.5","949.4200000000001","3700","","-22.82242774963379","-47.069278717041016","620.5","-93","10.800000190734863","5","13239","1780786148826"
"1218","2026-06-06 19:49:18","18.81","57","949.48","3720","","-22.822351455688477","-47.0693473815918","620.4000000000001","-96","9.5","5","13240","1780786158819"
"1219","2026-06-06 19:49:28","18.81","57.5","950","3720","","-22.822233200073242","-47.06943893432617","607","-104","-3","5","13241","1780786168811"
"1220","2026-06-06 19:49:38","18.82","58","949.66","3700","","-22.822145462036133","-47.06943893432617","608.2","-94","9.800000190734863","5","13242","1780786178819"
"1221","2026-06-06 19:49:48","18.81","57.5","949.8000000000001","3720","","-22.822065353393555","-47.06941223144531","606.5","-96","9","5","13243","1780786188785"
"1222","2026-06-06 19:49:58","18.82","57","949.82","3740","","-22.82200813293457","-47.069358825683594","608.4","-101","4.800000190734863","5","13244","1780786198819"
"1223","2026-06-06 19:50:08","18.82","56.5","949.84","3700","","-22.82198143005371","-47.06928634643555","611.2","-94","9.800000190734863","5","13245","1780786208816"
"1224","2026-06-06 19:50:18","18.81","56","949.82","3720","","-22.821945190429688","-47.069210052490234","612","-105","1.2999999523162842","5","13246","1780786218820"
"1225","2026-06-06 19:50:28","18.81","56.5","949.9","3720","","-22.821903228759766","-47.06913757324219","612.7","-89","12","5","13247","1780786228825"
"1226","2026-06-06 19:50:38","18.81","57","949.84","3700","","-22.821792602539062","-47.069068908691406","604.4","-96","10","5","13248","1780786238825"
"1227","2026-06-06 19:50:48","18.81","57","950","3700","","-22.821693420410156","-47.06907653808594","601.7","-92","11.300000190734863","5","13249","1780786248809"
"1228","2026-06-06 19:50:58","18.81","57","949.86","3700","","-22.821619033813477","-47.069095611572266","599.7","-90","11","5","13250","1780786258821"
"1229","2026-06-06 19:51:08","18.81","57","950","3700","","-22.821613311767578","-47.069122314453125","605.5","-91","10.800000190734863","5","13251","1780786268783"
"1230","2026-06-06 19:51:18","18.8","56.5","950.04","3740","","-22.82161521911621","-47.06918716430664","607.2","-101","6","5","13252","1780786278824"
"1231","2026-06-06 19:51:28","18.79","56.5","950.04","3700","","-22.82164192199707","-47.06925964355469","610.7","-95","9.5","5","13253","1780786288834"
"1232","2026-06-06 19:51:48","18.78","56.5","950.1","3720","","-22.821657180786133","-47.06941604614258","619.7","-93","11.5","5","13255","1780786308823"
"1233","2026-06-06 19:51:58","18.77","57","949.84","3720","","-22.821670532226562","-47.06953430175781","619.7","-93","10.5","5","13256","1780786318812"
"1234","2026-06-06 19:52:08","18.77","57","949.88","3700","","-22.821697235107422","-47.069637298583984","621.7","-102","2.5","5","13257","1780786328814"
"1235","2026-06-06 19:52:18","18.77","57","949.78","3720","","-22.821739196777344","-47.069705963134766","619.7","-91","11.5","5","13258","1780786338811"
"1236","2026-06-06 19:52:28","18.76","57","949.86","3700","","-22.821725845336914","-47.06988525390625","612.2","-105","-0.800000011920929","5","13259","1780786348822"
"1237","2026-06-06 19:52:38","18.75","57","949.9","3700","","-22.821685791015625","-47.069984436035156","609.9","-104","0.30000001192092896","5","13260","1780786358828"
